Review,Created Time,Sender ID,Message,Message ID,Type,Channel URL,File URL,Sender Type,Case Number,Category
-,2025-04-30T08:08:03.807-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,BrittanyLynn is still contacting us. I need to cancel her orders. What do I do? Anjanette,4435571040,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0050,Order_Refund_Request
+,2025-04-30T08:10:46.104-07:00,psops000_U9_tKva,Can you please share all the order numbers?,4435583712,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0050,Order_Refund_Request
-,2025-04-30T08:15:05.533-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,It’s on the invoice I just sent. @brittanyLynn92 97655897680636 97655898034147 97655840877654 Please do not refund the card processing fees or PS %fee(s) held. We can’t keep working in the negative on these cancels. Thanks. Anjanette,4435603282,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0050,Order_Refund_Request
+,2025-04-30T09:19:59.909-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Have the following been refunded? *customer: Wanda Gish (@mommapam) *Customer Brittany Elledge (@brittanylynn92) now @fp42pxx146,4435897559,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0050,Order_Refund_Request
-,2025-05-01T07:53:10.366-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Have the following been refunded? *customer: Wanda Gish (@mommapam) *Customer Brittany Elledge (@brittanylynn92) now @fp42pxx146,4438694607,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0050,Order_Refund_Request
-,2025-05-01T10:41:53.455-07:00,psops000_U9_tKva,"Hello, Apologies for the delayed response, and thank you for your patience. Could you please let us know the exact refund amount you're requesting for each order? This will help us review and move forward more efficiently. Looking forward to your reply! The Palmstreet team 💚🌴",4439397695,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0050,Order_Refund_Request
-,2025-05-06T08:56:06.908-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4450615956,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/emShdCH.jpg,user,,
+,2025-05-06T08:56:07.607-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4450616004,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/WaaLCok.jpg,user,,
+,2025-05-06T08:56:08.4-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4450616048,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/glVzSdu.jpg,user,,
-,2025-05-06T08:56:27.972-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,These items have not been shipped yet. Please change these back to ready to fulfill.,4450617467,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
-,2025-05-06T08:57:59.658-07:00,psops000_U9_tKva,Thanks for your message! Could you please share the order number(s) for the items you’re referring to? We’ll be happy to take a look and help update the status accordingly.,4450623793,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0051,Order_Order_Status
-,2025-05-06T08:59:02.322-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4450628264,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/D1eMvqd.jpg,user,CASE_0051,Order_Order_Status
-,2025-05-06T08:59:03.024-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4450628303,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/I5D1hFX.jpg,user,CASE_0051,Order_Order_Status
-,2025-05-06T08:59:03.808-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4450628370,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/KhieAko.jpg,user,CASE_0051,Order_Order_Status
-,2025-05-06T08:59:15.506-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,These items haven’t been shipped. Please change back to ready to fulfill,4450629199,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
-,2025-05-06T11:43:18.005-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4451338873,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/dE3Smrw.jpg,user,CASE_0051,Order_Order_Status
-,2025-05-06T11:43:18.705-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4451338931,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/AuHOG4T.jpg,user,CASE_0051,Order_Order_Status
-,2025-05-06T11:43:19.347-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4451339015,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/KmRlcWu.jpg,user,CASE_0051,Order_Order_Status
-,2025-05-06T11:45:00.758-07:00,psops000_U9_tKva,Sure! Currently working on this request.,4451345815,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0051,Order_Order_Status
-,2025-05-06T11:46:06.324-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi, Please remove the order above from our ready to ship. It is a partial refund and still shows as needing to fulfill. She was horrible on the live. Then blew up messages with more nasty comments. We will block her after this has been completed. Thanks for your time. Anjanette",4451350153,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
-,2025-05-06T11:47:04.021-07:00,psops000_U9_tKva,For order 9762-632659-5387 right?,4451353930,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0051,Order_Order_Status
-,2025-05-06T11:47:28.45-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Correct #5387,4451355432,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
-,2025-05-06T11:47:42.683-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Lily Jen,4451356315,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
-,2025-05-06T11:49:04.475-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,#bat$hitcrazy -Anjanette … I said it 🙋🏻‍♀️,4451361323,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
-,2025-05-06T11:57:37.546-07:00,psops000_U9_tKva,"We’ve gone ahead and updated the system so that order #9762-632659-5387 no longer shows as “Ready to Ship.” Since a partial refund was issued and no fulfillment is expected, it will now reflect as resolved on your end. Let us know if you need anything else, and we completely understand the frustration — we’re here to support you.",4451398025,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0051,Order_Order_Status
-,2025-05-06T12:01:48.871-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Thank you.,4451415697,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
+,2025-05-06T12:02:54.238-07:00,psops000_U9_tKva,💚,4451419934,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0051,Order_Order_Status
+,2025-05-06T12:55:39.143-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4451628479,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/0tRNenU.jpg,user,CASE_0051,Order_Order_Status
+,2025-05-06T12:56:06.055-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"The crazy girl has now left an unacceptable, false review. It’s a crazy review and needs to be removed IMMEDIATELY. Thank you. -Kaitlyn",4451630142,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
+,2025-05-06T14:07:32.622-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4451894682,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/3F7gVhK.jpg,user,CASE_0051,Order_Order_Status
-,2025-05-06T14:07:33.279-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4451894736,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/TFSly9B.jpg,user,CASE_0051,Order_Order_Status
-,2025-05-06T14:07:33.915-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4451894780,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-6/84vIpqZ.jpg,user,CASE_0051,Order_Order_Status
+,2025-05-06T14:07:46.783-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,These are still showing label created. Please take the label off.,4451895483,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
+,2025-05-06T17:56:44.441-07:00,psops000_U9_tKva,"We've removed the review, and updated the orders, thank you for letting us know!",4452401127,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0051,Order_Order_Status
+,2025-05-06T19:20:38.564-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,You did? Wow. I appreciate it so much. Thank you 🙏 Lex,4452514103,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0051,Order_Order_Status
+,2025-05-06T19:23:51.441-07:00,psops000_U9_tKva,Most welcome! Let us know if you need further assistance.,4452517735,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0051,Order_Order_Status
+,2025-05-07T09:29:32.454-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4453844539,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/0Vnwn0o.jpg,user,,
+,2025-05-07T09:29:33.123-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4453844573,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/xKIM3Yy.jpg,user,,
+,2025-05-07T09:30:36.747-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Hi! It’s showing the user was banned so I have no way of getting in contact with this buyer anymore about shipping there items out. Could you please tell me why they are banned. This is a very expensive order and I need to know what happened since I can no longer message this person. Thank you. 🖤🖤-Kaitlyn,4453849233,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0052,Other_Other
+,2025-05-07T12:11:33.474-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4454514729,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/cHtAhHV.jpg,user,CASE_0052,Other_Other
+,2025-05-07T12:11:34.165-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4454514778,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/UHhGd9I.jpg,user,CASE_0052,Other_Other
+,2025-05-07T12:11:34.893-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4454514861,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/eMUo7LP.jpg,user,CASE_0052,Other_Other
+,2025-05-07T12:11:35.592-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4454514900,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/LFW9YbX.jpg,user,CASE_0052,Other_Other
+,2025-05-07T12:13:03.063-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi, I have given customer partial return for their items they no longer want. Please clear from the “ready to ship.” Is there a way I can do that? Thanks. Anjanette",4454520588,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0052,Other_Other
-,2025-05-07T12:30:17.168-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4454586604,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/YsMx7wh.jpg,user,CASE_0052,Other_Other
-,2025-05-07T12:30:17.877-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4454586640,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/58zFtYh.jpg,user,CASE_0052,Other_Other
-,2025-05-07T12:30:18.589-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4454586687,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/AwwE5DB.jpg,user,CASE_0052,Other_Other
-,2025-05-07T12:30:19.251-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4454586754,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-7/XguZrhF.jpg,user,CASE_0052,Other_Other
-,2025-05-07T12:31:20.096-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi, Please remove the above order from “ready to ship.” A partial refund has been given. Customer canceled order. Thank you! Anjanette",4454591032,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0052,Other_Other
-,2025-05-07T13:27:43.957-07:00,psops000_U9_tKva,"Hi Anjanette, Thanks so much for reaching out, and I completely understand your concern—especially with a high-value order like this. While we’re not able to share specific details about why the user was banned, we strongly recommend canceling order 9765-538766-0669 to avoid any potential chargebacks or issues down the line. Also, I’ll go ahead and work on getting Gimmegreen’s and Robinfox’s orders marked as picked up for you. I’ll be sure to let you know as soon as that’s taken care of. Thanks again for your patience and for keeping us updated! Let me know if there’s anything else you need in the meantime.",4454806035,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0052,Other_Other
-,2025-05-07T15:39:32.665-07:00,psops000_U9_tKva,"Hi Anjanette, Just a quick update—the orders for Gimmegreen and Robinfox have now been marked as delivered. If there’s anything else you need or if any other issues come up, please don’t hesitate to reach out. I’m always happy to help! Thanks again for everything you're doing!",4455203401,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0052,Other_Other
-,2025-05-08T13:24:59.993-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi, I hate to say this but … it’s Anjanette again. I’m going to send screenshots of an ongoing situation I have messaged you prior about. CUSTOMER: @BrittanyLynn 92 Originally requested to cancel her entire order under @brittanylynn92 but contacted me from @fp42pxx146 because she deleted the original account due to “lack of self control.” We can not access the account. We have not issued refund. Can’t. No record of her account. Fast forward to today … Apparently she has now ordered more TODAY from new account and now wants to cancel. What in the hail is going on with this user? Any idea? This is just too weird. Thanks for your time in assisting with this one. Anjanette",4457994263,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:25:56.612-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457997527,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/H4lF6K2.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:25:57.369-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457997568,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/9pQQja4.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:25:58.101-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457997635,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/SGv0574.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:25:58.855-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457997674,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/oNH5f7M.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:25:59.492-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457997710,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/3czS3C5.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:26:00.158-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457997742,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/rfuvcxd.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:26:00.979-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457997777,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/EXNKnIE.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:26:01.686-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457997805,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/X4JrCKv.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:26:02.426-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457997867,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/Ajw3bPw.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:26:32.748-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457999455,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/I6XgHOZ.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:26:33.395-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4457999497,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/IIS9AKq.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:51:32.376-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4458082660,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-8/jld02WX.jpg,user,CASE_0053,User_Account_Delete
-,2025-05-08T13:53:36.36-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Also … just now finally able to cancel (partially) the 3 orders on @brittanylynn92 account. Please clear from ready to ship. Anjanette,4458089516,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0053,User_Account_Delete
-,2025-05-08T21:54:30.873-07:00,psops000_U9_tKva,"Hello! I’m sorry to hear you encountered that issue with this user. We did verify that they are indeed the same user, as both accounts are linked through the same device. Thank you for your excellent customer service and for handling these orders while adhering to your shop guidelines. We’ve removed these items from your pending list and marked them as delivered, as they were partially refunded for a restocking fee. If you run into any further issues, please don’t hesitate to reach out. We’re here to assist!",4458873234,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0053,User_Account_Delete
-,2025-05-09T07:36:09.565-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi, What do I do with her new order on new account that she immediately canceled as soon as the live ended? I know the @brittney account sent Jumanji the exact same message (the self control and cancel message), we received. And now doing it again. Can the IP be blocked or???? Clearly she’s up to something and it costs sellers money and time (except we are charging restock fees, card fees and PS fees). We don’t ever “block” people. But … would blocking keep her from ordering? Or could she just create yet another account? I appreciate your time. Anjanette",4459540629,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0053,User_Account_Delete
-,2025-05-09T12:56:59.286-07:00,psops000_U9_tKva,"Hi Anjanette, Thank you for reaching out and for bringing this to our attention. You do have the option to block users to prevent them from placing future orders. However, if they create a new account and repeat the same behavior, you can always adjust your seller policies to prevent cancellations in these specific situations. Implementing policies that outline restocking fees, cancellation restrictions, or limitations on frequent cancellations can help mitigate these issues.",4460773511,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0053,User_Account_Delete
-,2025-05-09T15:06:45.546-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Thanks for the info. That’s what I figured. We do try to implement restrictions on main page, disclaimers, notes and repeat them on the lives over and over … but then they go to PS and/or argue and blow up messages etc. We always cave in. But we are cracking down on the restocking fees and keeping the card and ps fees taken. Losing way too much money over the last year. Ok. This is her LAST cancel I’m doing. Thanks. Anjanette",4461161192,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0053,User_Account_Delete
-,2025-05-09T15:28:18.798-07:00,psops000_U9_tKva,"Hi Anjanette, Thank you for sharing that with me. It sounds like you’re taking the right steps to protect your business by reinforcing policies and implementing restocking fees. It’s completely understandable to want to accommodate buyers, but it’s also important to set boundaries to prevent ongoing losses. If there’s anything we can do to further support you in managing cancellations or reinforcing your policies, please let me know. Thanks for your continued dedication.💚",4461208213,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0053,User_Account_Delete
-,2025-05-12T06:20:41.993-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Hi, The “export all ready ship report” is not sending to email this morning. Gotta have those. We have updates on all devices, we have rebooted … we do this every morning. So it’s not on our end. Texas Agriculture comes in for inspections and I have to have data prepared for USDA. Thanks. Anjanette",4464600118,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0054,App Functionality_Bug
+,2025-05-12T09:50:07.728-07:00,psops000_U9_tKva,"Hi Anjanette 😊 Thanks so much for letting us know. This was an issue on our end and our engineering team has now fixed it. We truly appreciate your patience and the heads-up. If you need anything else , we are here to help you! 🌱",4465558057,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0054,App Functionality_Bug
+,2025-05-12T09:56:05.934-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Thanks. Appreciate the update. Anj,4465585417,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0054,App Functionality_Bug
-,2025-05-12T10:00:56.879-07:00,psops000_U9_tKva,Have a great day :),4465607384,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0054,App Functionality_Bug
-,2025-05-13T01:42:44.005-07:00,psops000_U9_tKva,"The orders associated with @Alocasia2318 have been cancelled, as previously discussed. The buyer has been verified as a scammer. Order number: 9765-538766-0669；9765-538778-7003 We apologize for any inconvenience this may have caused. Thank you for your patience and cooperation throughout this process. Please rest assured that we are taking this seriously and have already taken steps to block the buyer to prevent further abuse. If there’s anything else we can do to support you, feel free to let us know.",4467606458,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0055,Order_Order_Cancel
-,2025-05-14T08:15:09.04-07:00,psops000_U9_tKva,"Hi there, do you need assistance cancelling the order 9762-793485-0357?",4471631744,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0055,Order_Order_Cancel
-,2025-05-18T11:52:37.84-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4482714609,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/videos/2025-5-18/S808ftP.mp4,user,,
-,2025-05-18T11:53:54.286-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4482716309,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/videos/2025-5-18/CWAV4to.mp4,user,,
0,2025-05-18T11:55:07.848-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4482717983,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/videos/2025-5-18/vhsiyWY.mp4,user,,
0,2025-05-18T11:55:19.838-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4482718282,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-5-18/dBy6uIW.jpg,user,,
0,2025-05-18T11:56:42.039-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4482720281,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/videos/2025-5-18/8koGi2c.mp4,user,,
0,2025-05-18T11:58:02.934-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4482722180,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/videos/2025-5-18/ulV8HxX.mp4,user,,
